PLAYER_NAME,SEASON,TEAM_ABBREVIATION,POSITION,PROFILE_GROUP,AGE,PTS,REB,AST,TS_PCT,USG_PCT,SCORING_PCTL,SHOOTING_PCTL,PLAYMAKING_PCTL,REBOUNDING_PCTL,DEFENSE_PCTL,EFFICIENCY_PCTL,RIM_PRESSURE_PCTL,CREATION_PCTL,ARCHETYPE
Michael Carter-Williams,2013-14,PHI,Guard/Wing,Guard/Wing,22.0,23.2,8.7,8.8,0.48,0.254,69.2957103742014,16.197647297434337,88.18831761484637,77.24368725281411,29.86005476118041,9.971098265895954,59.692221884190246,88.3556434438698,Guard/Wing
Michael Kidd-Gilchrist,2013-14,CHA,Big,Big,20.0,15.7,11.3,1.8,0.516,0.153,23.226876814599752,45.94220931840177,24.533388635420987,11.012028204064704,35.722729158025714,23.703857320613853,27.409097193419047,26.97013687266694,Big
Mike Conley,2013-14,MEM,Guard/Wing,Guard/Wing,26.0,27.0,4.6,9.5,0.545,0.24,85.48828719196835,55.235270256566274,88.34043200486767,14.838758746577426,63.55339215089747,55.87161545482202,77.75834093905284,85.76589595375722,Guard/Wing
Mike Dunleavy,2013-14,CHI,Guard/Wing,Guard/Wing,33.0,18.7,7.0,3.8,0.549,0.166,39.32156982050502,62.24520839671433,41.23821113477335,55.141466382719805,92.14329175540006,59.44630362032248,38.10718994016833,36.10815333130515,Guard/Wing
Mike Miller,2013-14,MEM,Guard/Wing,Guard/Wing,34.0,17.4,6.2,3.9,0.619,0.14,30.13386066321874,85.44518811479566,39.92242166108914,47.18588378460603,48.379981746273195,95.85488287191968,43.18781056687963,26.532552479464556,Guard/Wing
Mike Scott,2013-14,ATL,Guard/Wing,Guard/Wing,25.0,25.6,9.5,2.5,0.559,0.232,80.749923942805,49.685630260622666,24.680559780955278,85.77730453300883,41.6793428658351,67.32582902342563,81.64486360409695,51.931852753270455,Guard/Wing
Miles Plumlee,2013-14,PHX,Big,Big,25.0,16.3,15.8,1.1,0.529,0.16,27.3952716715056,24.968892575694735,6.988801327250103,78.07963500622148,64.02322687681459,32.93239319784322,40.833678971381175,20.73828287017835,Big
Mirza Teletovic,2013-14,BKN,Guard/Wing,Guard/Wing,28.0,22.6,9.6,2.1,0.559,0.197,65.83510800121691,81.53077781158099,10.275327045938546,87.06267112868878,30.483723760267722,67.32582902342563,51.80002028191867,33.8036203224825,Guard/Wing
Mo Williams,2013-14,POR,Guard/Wing,Guard/Wing,31.0,19.5,4.1,8.7,0.507,0.2,45.269242470337694,45.88277051009026,82.95558259811379,6.267112868877396,52.327350167325825,23.783084879829634,45.33008822634621,71.23516884697293,Guard/Wing
Monta Ellis,2013-14,DAL,Guard/Wing,Guard/Wing,28.0,25.9,4.9,7.8,0.532,0.257,81.9135990264679,33.32319237399858,78.39975661697596,24.148159415880745,35.526315789473685,43.915424399148165,78.9777912990569,83.92911469425007,Guard/Wing
Nate Robinson,2013-14,DEN,Guard/Wing,Guard/Wing,30.0,26.1,4.6,6.4,0.544,0.236,82.79586248859142,69.06500354933577,73.72223912382111,13.097048980833586,87.47337998174626,55.00456343170064,68.64161849710983,77.4528445390934,Guard/Wing
Nate Wolters,2013-14,MIL,Guard/Wing,Guard/Wing,23.0,16.2,5.8,7.3,0.486,0.163,22.345603894128384,14.757631071899402,73.95801642835413,35.73167021600243,72.535746881655,12.344082750228171,34.09897576310719,51.281563735929424,Guard/Wing
Nene,2013-14,WAS,Big,Big,31.0,24.2,9.4,4.9,0.53,0.237,75.01036914143509,49.59905986450988,91.28992119452509,6.097055163832435,40.270634591455824,33.65823309829946,69.7428452924098,87.44296972210701,Big
Nick Calathes,2013-14,MEM,Guard/Wing,Guard/Wing,25.0,15.3,6.0,9.1,0.506,0.172,17.28780042592029,21.39742419632897,84.46151505932461,45.208396714329176,91.314268329784,23.205050197748708,41.30159213061556,60.09278977791299,Guard/Wing
Nick Collison,2013-14,OKC,Guard/Wing,Guard/Wing,33.0,12.4,10.7,3.8,0.599,0.115,5.407666565257074,35.01926782273603,35.29814420444174,92.72893215698204,93.29936111956191,89.99087313659872,35.89139032552479,19.326133252205658,Guard/Wing
Nick Young,2013-14,LAL,Guard/Wing,Guard/Wing,29.0,30.5,4.4,2.5,0.564,0.263,93.2156982050502,77.82679241456242,24.680559780955278,11.29449345908123,39.65622147855187,70.80164283541222,77.89017341040461,57.83389108609674,Guard/Wing
Nicolas Batum,2013-14,POR,Guard/Wing,Guard/Wing,25.0,17.9,10.2,7.0,0.589,0.162,33.396714329175545,66.93286684920393,69.34895041070885,87.06267112868878,52.327350167325825,85.8229388500152,46.02220870094311,48.58913903255248,Guard/Wing
Nikola Pekovic,2013-14,MIN,Big,Big,28.0,27.4,13.6,1.5,0.582,0.223,87.03857320613854,37.667634453200606,18.35338034010784,52.218996267109084,33.894649523019496,71.02861883036084,79.2478916079082,47.6980506014102,Big
Nikola Vučević,2013-14,ORL,Big,Big,23.0,22.6,17.4,2.9,0.536,0.214,67.29572791372874,26.780035946356975,64.12277063459145,89.79676482787225,49.069888013272504,38.36582330982994,64.24720033181252,68.11489008710078,Big
Norris Cole,2013-14,MIA,Guard/Wing,Guard/Wing,25.0,13.6,4.1,6.4,0.497,0.153,8.951931852753269,31.117533718689785,64.5193185275327,13.097048980833586,68.20809248554913,17.751749315485245,19.539093398235476,42.93048372376027,Guard/Wing
O.J. Mayo,2013-14,MIL,Guard/Wing,Guard/Wing,26.0,22.9,4.7,4.3,0.516,0.225,67.66808640097354,58.396714329175545,54.25159720109522,14.838758746577426,35.526315789473685,30.32400365074536,55.28851029307373,64.86918162458169,Guard/Wing
Omer Asik,2013-14,HOU,Big,Big,27.0,13.8,18.7,1.2,0.57,0.134,13.708004977187887,35.19286603069266,10.265450020738283,94.75321443384487,69.20261302364165,63.604313562837,33.06373565602101,13.33471588552468,Big
Omri Casspi,2013-14,HOU,Guard/Wing,Guard/Wing,26.0,18.2,9.7,3.3,0.528,0.177,35.37420139945239,47.71321367001318,33.49558868268938,84.62884088834804,82.89473684210526,40.279890477639185,37.07281208802353,36.69379373288713,Guard/Wing
P.J. Tucker,2013-14,PHX,Guard/Wing,Guard/Wing,29.0,14.9,10.4,2.8,0.54,0.139,15.11256464861576,50.831558665449755,17.074840279890477,90.34834195314878,50.99634925463948,51.35381807118954,24.25717472872934,14.774110130818375,Guard/Wing
Pablo Prigioni,2013-14,NYK,Guard/Wing,Guard/Wing,37.0,10.4,5.3,9.4,0.642,0.093,1.4831153027076363,81.3076767062164,81.2442957103742,31.959233343474292,59.97109826589595,98.52449041679343,25.29155258087415,40.865530879221176,Guard/Wing
Patrick Beverley,2013-14,HOU,Guard/Wing,Guard/Wing,25.0,16.4,5.6,4.3,0.545,0.147,23.62336477030727,59.52489605516681,42.94949802251293,33.85305749923943,64.20748402798905,55.87161545482202,23.12645776290437,30.190903559476723,Guard/Wing
Patrick Patterson,2013-14,TOR,Guard/Wing,Guard/Wing,25.0,18.5,11.4,2.6,0.533,0.17,37.63310009126863,47.018557955582594,19.174018862184365,93.86979008214176,79.28202007909948,44.82050501977487,48.367305547104756,26.764526924247036,Guard/Wing
Patty Mills,2013-14,SAS,Guard/Wing,Guard/Wing,25.0,26.6,5.4,4.8,0.588,0.219,84.46151505932461,90.39397627015516,56.084575600851835,31.959233343474292,95.10952236081533,85.26011560693641,77.47692931751344,63.89564952844539,Guard/Wing
Pau Gasol,2013-14,LAL,Big,Big,33.0,26.5,14.7,5.1,0.522,0.261,84.25964330153464,54.61772431909304,94.08958938199918,65.94773952716714,52.533181252592286,27.727084197428454,70.12304714502973,92.59643301534632,Big
Paul George,2013-14,IND,Guard/Wing,Guard/Wing,24.0,30.8,9.6,5.0,0.555,0.278,93.56556130209917,69.05993306966839,61.90295101916641,82.43078795254031,93.85457864313965,64.44326133252206,75.30676401987627,78.07271067843018,Guard/Wing
Paul Millsap,2013-14,ATL,Big,Big,29.0,26.6,12.6,4.6,0.545,0.251,84.65367067606803,73.40660859947464,90.10783907092492,34.301119867274984,46.5937370385732,44.98133554541684,64.86934881791788,89.23683119037744,Big
Paul Pierce,2013-14,BKN,Guard/Wing,Guard/Wing,36.0,24.8,8.5,4.4,0.595,0.221,77.35016732582902,74.04674982253322,52.25129297231518,79.79160328567082,73.85153635533922,88.39367204137511,71.9120778825677,62.53802859750532,Guard/Wing
Pero Antic,2013-14,ATL,Guard/Wing,Guard/Wing,31.0,18.6,11.1,3.1,0.545,0.178,38.53057499239428,57.72487577324815,30.544569516276237,95.29966534834196,87.47337998174626,55.87161545482202,37.164080722036296,35.63659872223912,Guard/Wing
Phil Pressey,2013-14,BOS,Guard/Wing,Guard/Wing,23.0,9.5,4.7,10.8,0.39,0.141,0.7681776696075449,15.016225534935607,90.17341040462428,16.550045634317005,74.64253118344996,0.22817158503194404,4.910759557854172,51.973684210526315,Guard/Wing
Quincy Miller,2013-14,DEN,Guard/Wing,Guard/Wing,21.0,15.3,8.8,1.6,0.459,0.169,17.28780042592029,25.514653686238717,1.718892607240645,79.79160328567082,43.55034986309705,4.259202920596288,18.243585843220767,17.622452083967143,Guard/Wing
Rajon Rondo,2013-14,BOS,Guard/Wing,Guard/Wing,28.0,17.7,8.3,14.9,0.461,0.207,32.11895345299665,17.766960754487375,99.83267417097657,75.44873745056282,21.64587770003042,4.715546090660176,38.62691410607443,81.99345908122908,Guard/Wing
Ramon Sessions,2013-14,MIL,Guard/Wing,Guard/Wing,28.0,23.3,4.6,7.8,0.539,0.219,69.835716458777,27.459182638677618,81.2442957103742,14.838758746577426,53.0042592029206,50.357468816550046,61.47956596694047,76.47550958320657,Guard/Wing
Randy Foye,2013-14,DEN,Guard/Wing,Guard/Wing,30.0,20.5,4.5,5.5,0.558,0.182,52.578338910860964,75.61606327958624,60.80012169151202,11.29449345908123,36.99421965317919,66.6413142683298,41.54497515464963,52.7114390021296,Guard/Wing
Rashard Lewis,2013-14,MIA,Guard/Wing,Guard/Wing,34.0,14.3,5.9,3.0,0.535,0.138,11.6899908731366,51.48818578237501,22.58898691816246,48.84393063583815,69.34895041070885,46.805597809552786,17.637663522969273,17.276391846668695,Guard/Wing
Ray Allen,2013-14,MIA,Guard/Wing,Guard/Wing,38.0,18.8,5.5,3.8,0.59,0.162,40.17341040462428,77.3349558868269,40.41679342865835,39.60298144204442,58.59446303620322,86.29449345908124,41.633708548828714,34.12306054152723,Guard/Wing
Ray McCallum,2013-14,SAC,Guard/Wing,Guard/Wing,23.0,16.0,4.5,6.8,0.439,0.176,21.250380285975055,30.007098671534326,71.25038028597506,13.097048980833586,33.206571341648925,1.9166413142683298,22.24419430078085,55.164283541223,Guard/Wing
Raymond Felton,2013-14,NYK,Guard/Wing,Guard/Wing,30.0,16.3,5.1,9.5,0.476,0.181,23.007301490721023,24.70844741912585,84.84180103437785,24.148159415880745,38.40888348037724,8.579251597201095,26.848189838758746,64.2379069059933,Guard/Wing
Reggie Evans,2013-14,SAC,Big,Big,34.0,12.2,19.0,1.2,0.516,0.132,7.818332642057238,21.89271394995161,8.958938199917046,95.76939029448361,41.887183741186234,23.703857320613853,17.489285220517072,12.007465781833265,Big
Reggie Jackson,2013-14,OKC,Guard/Wing,Guard/Wing,24.0,22.8,6.8,7.2,0.527,0.223,67.05202312138728,40.17594564445796,74.90112564648615,55.141466382719805,79.28202007909948,39.51171280803164,65.33059527431296,74.49421965317919,Guard/Wing
Richard Jefferson,2013-14,UTA,Guard/Wing,Guard/Wing,34.0,19.4,5.1,3.0,0.573,0.17,44.61515059324612,75.94310921813204,29.251597201095226,26.041983571645876,20.162762397322787,76.9242470337694,47.85518710069973,31.803316093702463,Guard/Wing
Ricky Rubio,2013-14,MIN,Guard/Wing,Guard/Wing,23.0,14.1,6.2,12.7,0.491,0.161,10.937024642531183,21.44052327350167,96.03742013994524,50.45634317006389,61.44660784910253,14.542135686035898,15.150593246121081,61.50745360511104,Guard/Wing
Robert Sacre,2013-14,LAL,Big,Big,25.0,15.3,11.1,2.2,0.513,0.154,21.007880547490668,21.346605834370248,42.59643301534633,14.226462048942349,33.357527996681874,22.065532973869765,27.89299046038988,36.32310244711738,Big
Robin Lopez,2013-14,POR,Big,Big,26.0,17.4,13.4,1.4,0.605,0.139,33.865615927001244,41.60099543757777,11.800082953131481,36.2090418913314,47.708419742845294,82.82870178349233,43.6471726807687,15.68851099128992,Big
Rodney Stuckey,2013-14,DET,Guard/Wing,Guard/Wing,28.0,25.9,4.3,3.9,0.516,0.24,81.9135990264679,19.336274211540413,45.208396714329176,8.57164587770003,27.623973227867353,30.32400365074536,71.85123212655918,64.19987830848798,Guard/Wing
Ronny Turiaf,2013-14,MIN,Big,Big,31.0,12.2,14.2,2.0,0.578,0.11,7.818332642057238,36.83119037743675,29.365408544172546,52.218996267109084,70.37847366238076,68.51928660306926,34.23890501866446,17.285358772293655,Big
Roy Hibbert,2013-14,IND,Big,Big,27.0,18.8,11.6,2.0,0.499,0.193,43.094151804230606,50.53919535462464,29.365408544172546,12.546661136457901,63.21443384487765,14.786395686437162,37.9303193695562,44.68063044379925,Big
Rudy Gay,2013-14,SAC,Guard/Wing,Guard/Wing,27.0,29.1,8.7,4.2,0.54,0.271,90.78947368421053,36.84464050299158,52.25129297231518,78.9321569820505,44.91177365378765,51.35381807118954,84.28911875063382,72.5699726194098,Guard/Wing
Russell Westbrook,2013-14,OKC,Guard/Wing,Guard/Wing,25.0,34.2,9.0,10.9,0.545,0.33,97.0185579555826,49.7388702971301,97.16306662610283,81.60937024642531,59.97109826589595,55.87161545482202,82.5626204238921,98.24307879525404,Guard/Wing
Ryan Anderson,2013-14,NOP,Guard/Wing,Guard/Wing,26.0,27.8,9.0,1.1,0.572,0.216,87.63310009126863,86.00801135787445,0.2205658655308792,78.9321569820505,23.18223303924551,76.30057803468208,70.04107088530576,35.104198357164584,Guard/Wing
Ryan Kelly,2013-14,LAL,Guard/Wing,Guard/Wing,23.0,17.0,7.9,3.4,0.548,0.155,27.45664739884393,45.42642734002637,32.80346820809248,71.3036203224825,34.88743535138424,58.51080012169151,29.089341851739174,27.749467599634926,Guard/Wing
Samuel Dalembert,2013-14,DAL,Big,Big,34.0,16.5,16.9,1.2,0.605,0.148,28.432185815014517,41.60099543757777,7.880547490667773,90.75072583990045,70.91352136043136,82.82870178349233,45.83851790405088,16.880962256325176,Big
Serge Ibaka,2013-14,OKC,Big,Big,24.0,22.7,13.1,1.6,0.576,0.195,67.89713811696392,77.42983547628923,20.904189133139774,41.51804230609705,65.22293654085442,67.35794276233928,66.92935158302225,41.14475321443385,Big
Shane Battier,2013-14,MIA,Guard/Wing,Guard/Wing,35.0,10.4,4.8,2.2,0.523,0.098,1.4831153027076363,49.93915424399148,4.669911773653788,27.89017341040462,70.04867660480681,35.95984180103437,3.4175032958117835,2.768481898387588,Guard/Wing
Shaun Livingston,2013-14,BKN,Guard/Wing,Guard/Wing,28.0,16.6,6.5,6.5,0.551,0.161,24.870702768481898,23.34702362843525,67.78977791299057,55.141466382719805,63.55339215089747,61.24125342257377,46.34671939965521,47.383632491633705,Guard/Wing
Shawn Marion,2013-14,DAL,Guard/Wing,Guard/Wing,36.0,16.5,10.4,2.6,0.537,0.155,24.224216610891393,41.4435655613021,14.420444174018861,91.51201703681167,29.24399148159416,48.50167325829023,44.57458675590711,18.55795558259811,Guard/Wing
Shawne Williams,2013-14,LAL,Guard/Wing,Guard/Wing,28.0,13.1,10.8,1.9,0.503,0.13,7.4612108305445695,43.93570631781767,5.042592029205963,89.64861575905081,85.83815028901735,21.38728323699422,7.618395700233241,6.616975965926376,Guard/Wing
Shelvin Mack,2013-14,ATL,Guard/Wing,Guard/Wing,24.0,18.1,5.3,9.0,0.51,0.187,34.765743839367204,38.40888348037725,87.56464861575905,31.959233343474292,55.84119257681777,25.844234864618194,38.40381300070987,68.4020383328263,Guard/Wing
Spencer Hawes,2013-14,CLE,Big,Big,26.0,20.6,12.9,4.7,0.554,0.194,55.910410618000824,80.63735656021014,87.70219825798424,32.35172127747823,38.270427208627126,52.23973454997927,45.11267800359463,74.19120696806304,Big
Stephen Curry,2013-14,GSW,Guard/Wing,Guard/Wing,26.0,32.1,5.7,11.4,0.61,0.275,94.98022512929724,93.6517594564446,96.74475205354427,37.72436872528141,82.40036507453605,93.5807727411013,89.83622350674374,95.2806510495893,Guard/Wing
Steve Blake,2013-14,GSW,Guard/Wing,Guard/Wing,34.0,12.2,5.2,9.9,0.508,0.138,4.951323395193185,50.9278977791299,89.96805597809553,24.148159415880745,61.44660784910253,24.452388195923334,7.773045330088226,50.96592637663523,Guard/Wing
Taj Gibson,2013-14,CHI,Big,Big,29.0,24.0,12.5,2.0,0.524,0.227,73.95271671505598,37.04548596709526,45.99751140605558,19.141435089174617,56.58336789713811,29.448361675653256,62.408405917323385,62.536291995022815,Big
Tayshaun Prince,2013-14,MEM,Guard/Wing,Guard/Wing,34.0,12.4,6.4,3.3,0.438,0.134,5.407666565257074,10.485751952134672,23.950410708853056,47.18588378460603,78.08031639793126,1.8101612412534225,12.655917249771827,16.899908731365986,Guard/Wing
Terrence Jones,2013-14,HOU,Big,Big,22.0,21.9,12.5,2.1,0.577,0.181,63.77021982579842,74.74768422507951,37.08004977187889,30.54749066777271,42.51970136872668,67.87639983409373,62.95451403290474,44.09995852343426,Big
Terrence Ross,2013-14,TOR,Guard/Wing,Guard/Wing,23.0,20.8,6.0,1.9,0.553,0.183,54.60906601764527,77.92566676807625,5.818375418314573,41.48919987830848,55.84119257681777,62.74718588378461,45.773755197241655,25.707331913599027,Guard/Wing
Thabo Sefolosha,2013-14,OKC,Guard/Wing,Guard/Wing,30.0,11.9,6.8,2.9,0.517,0.117,4.243991481594159,30.354426528749617,18.512321265591723,58.138119866139334,77.52509887435352,31.282324307879527,12.435351384240947,11.15759050806206,Guard/Wing
Thaddeus Young,2013-14,PHI,Guard/Wing,Guard/Wing,26.0,25.0,8.4,3.2,0.512,0.239,78.09552783693337,29.80174424500558,38.81198661393368,74.39154243991482,24.361119561910556,27.41101308183754,76.35381807118954,60.773501673258295,Guard/Wing
Tiago Splitter,2013-14,SAS,Big,Big,29.0,18.7,14.0,3.5,0.572,0.171,42.57569473247615,44.44905295174893,67.48237245956035,50.39402737453339,50.625259228535874,64.82787225217751,49.86865754182221,55.32973869763584,Big
Tim Duncan,2013-14,SAS,Big,Big,38.0,26.0,16.7,5.1,0.535,0.251,82.35172127747823,35.37259781556754,89.85897967648279,87.76441310659477,82.62339278307755,37.598506843633345,70.70371906539472,89.11240149315637,Big
Tim Hardaway Jr.,2013-14,NYK,Guard/Wing,Guard/Wing,22.0,22.2,3.3,1.8,0.554,0.187,63.462123516884695,70.16529763715647,5.453300882263462,1.2777608761788866,30.483723760267722,63.51536355339215,51.54903153838353,27.34636446607849,Guard/Wing
Timofey Mozgov,2013-14,DEN,Big,Big,27.0,21.0,14.4,1.7,0.584,0.186,58.10866860223973,66.15512235586893,24.533388635420987,55.39195354624638,58.75881377021983,72.23143923683118,58.93128715609013,39.68270427208627,Big
Tobias Harris,2013-14,ORL,Guard/Wing,Guard/Wing,21.0,24.5,11.6,2.3,0.542,0.218,75.85184058411926,28.597505324003652,15.127776087617889,95.8320657134165,39.07058107696988,53.354122299969575,74.40421863908325,43.113020991785824,Guard/Wing
Tony Allen,2013-14,MEM,Guard/Wing,Guard/Wing,32.0,20.2,8.5,3.8,0.531,0.194,50.53240036507454,21.356860358989962,39.38241557651354,76.44508670520231,81.3964101003955,43.00273805902039,65.52327350167326,47.12123516884697,Guard/Wing
Tony Parker,2013-14,SAS,Guard/Wing,Guard/Wing,32.0,28.3,3.9,9.7,0.555,0.263,88.90325524794646,47.74110130818375,91.0100395497414,6.267112868877396,80.94767264983267,64.44326133252206,90.83257276138323,90.99863097048981,Guard/Wing
Tony Snell,2013-14,CHI,Guard/Wing,Guard/Wing,22.0,14.6,5.2,2.9,0.489,0.146,13.454517797383634,36.81421762498733,27.39580164283541,22.185883784606023,85.32096136294494,13.682689382415578,12.911976472974345,22.05658655308792,Guard/Wing
Tony Wroten,2013-14,PHI,Guard/Wing,Guard/Wing,21.0,25.2,6.1,5.8,0.493,0.271,78.87131122604198,19.77740594260217,69.9878308487983,43.375418314572556,35.526315789473685,15.68299361119562,70.89798194909238,81.43824155765135,Guard/Wing
Travis Outlaw,2013-14,SAC,Guard/Wing,Guard/Wing,29.0,16.0,7.8,2.2,0.492,0.153,21.250380285975055,35.475610992799915,14.420444174018861,66.07849102525098,58.59446303620322,15.150593246121083,19.708954467092585,17.881046547003344,Guard/Wing
Trevor Ariza,2013-14,WAS,Guard/Wing,Guard/Wing,28.0,20.3,8.7,3.5,0.59,0.173,51.2321265591725,83.26488185782375,33.49558868268938,78.9321569820505,76.43748098570124,86.29449345908124,52.63411418720211,35.02814116215394,Guard/Wing
Trevor Booker,2013-14,WAS,Big,Big,26.0,16.2,12.5,2.1,0.563,0.142,26.52426379095811,42.3752246647311,30.402322687681462,30.54749066777271,29.114475321443386,58.60638739112402,41.829116549149724,25.933222729158025,Big
Trey Burke,2013-14,UTA,Guard/Wing,Guard/Wing,21.0,20.4,4.7,9.0,0.473,0.216,51.91664131426833,37.33394179089341,85.86096744752054,18.428658351080013,18.83936720413751,7.666565257073319,43.03569617685833,77.92439914815941,Guard/Wing
Tristan Thompson,2013-14,CLE,Big,Big,23.0,18.9,14.8,1.4,0.528,0.173,43.71630029033596,24.747684225079496,14.143508917461634,60.03732890916632,29.049149730402327,32.26876814599751,40.412000553020874,29.520945665698882,Big
Ty Lawson,2013-14,DEN,Guard/Wing,Guard/Wing,26.0,23.5,4.6,11.7,0.554,0.224,70.96136294493459,48.80083155866546,96.61545482202615,14.838758746577426,31.19866139336781,63.51536355339215,63.65733698407869,85.72026163675082,Guard/Wing
Tyler Hansbrough,2013-14,TOR,Big,Big,28.0,16.2,14.9,0.9,0.562,0.144,26.52426379095811,42.147103553159134,4.852758191621734,64.6619659892161,42.920987142264615,57.92202405640813,26.655606249135904,13.977602654500208,Big
Tyreke Evans,2013-14,NOP,Guard/Wing,Guard/Wing,24.0,26.2,8.6,9.1,0.504,0.266,83.11530270763615,14.84889970591218,91.42835412229996,77.24368725281411,25.920292059628842,22.07179799209005,75.12422675185071,91.61849710982659,Guard/Wing
